# Wordlist

# DATA
ID	BRANCH	COGID	DOCULECT	IPA	OLD_TOKENS	NUMBER	LANGUAGENAME	CONCEPT	COGNATE_SCORE	COG	TOKENS
16526	ASLIAN	3767	Jahai	bhɛt	bhɛt	129	Jahai	sweet	1	sweet/1	bh ɛ t
16527	ASLIAN	3767	Kensiw	gɚhɛt	gɚhɛt	129	Kensiw	sweet	1	sweet/1	g ɚ h ɛ t
16528	ASLIAN	3775	MahMeri	hɲit	hɲit	129	Mah-Meri	sweet	2	sweet/2	h ɲ i t
16530	ASLIAN	3786	Semai	cʌʔɛt	cʌʔɛt	129	Semai	sweet	3	sweet/3	c ʌ ʔ ɛ t
16531	ASLIAN	3792	Semelai	sɲɛk	sɲɛk	129	Semelai	sweet	4	sweet/4	s ɲ ɛ k
16532	ASLIAN	3767	Semnam	bhɛt	bhɛt	129	Semnam	sweet	1	sweet/1	bh ɛ t
16533	ASLIAN	3786	Temiar	cʌʔet	cʌʔet	129	Temiar	sweet	3	sweet/3	c ʌ ʔ e t
16525	ASLIAN	3767	Jahai	bʔɨt	bʔɨt	129	Jahai	sweet	1	sweet/1	b ʔ ɨ t
#
16649	ASLIAN	3798	CheqWong	hateʔ	hateʔ	130	Cheq-Wong	tail	1	tail/1	h a t e ʔ
16657	ASLIAN	3805	Semelai	pɒs	pɒs	130	Semelai	tail	2	tail/2	p ɒ s
16658	ASLIAN	3798	Semnam	sntaːʔ	sntaːʔ	130	Semnam	tail	1	tail/1	s n t aː ʔ
16659	ASLIAN	3798	Temiar	sʌntaːʔ	sʌntaːʔ	130	Temiar	tail	1	tail/1	s ʌ n t aː ʔ
16650	ASLIAN	3798	JahHut	sntaʔ	sntaʔ	130	Jah-Hut	tail	1	tail/1	s n t a ʔ
16651	ASLIAN	3798	Jahai	hatĩʔ	hatĩʔ	130	Jahai	tail	1	tail/1	h a t ĩ ʔ
16652	ASLIAN	3798	Kensiw	hətiʔ	hətiʔ	130	Kensiw	tail	1	tail/1	h ə t i ʔ
16654	ASLIAN	3798	Maniq	hatiʔ	hatiʔ	130	Maniq	tail	1	tail/1	h a t i ʔ
16655	ASLIAN	3798	Semai	sɛnta / sntaːʔ	sɛnta	130	Semai	tail	1	tail/1	s ɛ n t a
#
16898	ASLIAN	3823	Jahai	tabɛl	tabɛl	132	Jahai	thick (object)	1	thick (object)/1	t a b ɛ l
16899	ASLIAN	3834	Kensiw	gaʎpĩh	gaʎpĩh	132	Kensiw	thick (object)	2	thick (object)/2	g a ʎ p ĩ h
16900	ASLIAN	3842	MahMeri	sǝɁ	sǝɁ	132	Mah-Meri	thick (object)	3	thick (object)/3	s ǝ Ɂ
16903	ASLIAN	3842	Semelai	sɛ̃ʔ	sɛ̃ʔ	132	Semelai	thick (object)	3	thick (object)/3	s ɛ̃ ʔ
16904	ASLIAN	3823	Semnam	tbaːl	tbaːl	132	Semnam	thick (object)	1	thick (object)/1	t b aː l
16905	ASLIAN	3823	Temiar	tʌbal	tʌbal	132	Temiar	thick (object)	1	thick (object)/1	t ʌ b a l
16896	ASLIAN	3823	CheqWong	tbəl	tbəl	132	Cheq-Wong	thick (object)	1	thick (object)/1	t b ə l
#
17023	ASLIAN	3849	CheqWong	stal	stal	133	Cheq-Wong	thin (object)	1	thin (object)/1	s t a l
17026	ASLIAN	3884	Jahai	kurus	kurus	133	Jahai	thin (object)	43	thin (object)/43	k u r u s
17027	ASLIAN	3849	Jahai	hatəl	hatəl	133	Jahai	thin (object)	1	thin (object)/1	h a t ə l
17028	ASLIAN	3860	Kensiw	hɛtɛ	hɛtɛ	133	Kensiw	thin (object)	2	thin (object)/2	h ɛ t ɛ
17029	ASLIAN	3871	MahMeri	sej	sej	133	Mah-Meri	thin (object)	3	thin (object)/3	s e j
17030	ASLIAN	3880	Maniq	lakĩẽn	lakĩẽn	133	Maniq	thin (object)	4	thin (object)/4	l a k ĩ ẽ n
17031	ASLIAN	3887	Semai	soʊɹ	soʊɹ	133	Semai	thin (object)	5	thin (object)/5	s o ʊ ɹ
17032	ASLIAN	3871	Semelai	sej	sej	133	Semelai	thin (object)	3	thin (object)/3	s e j
17033	ASLIAN	3888	Semnam	kbeːt	kbeːt	133	Semnam	thin (object)	6	thin (object)/6	k b eː t
17034	ASLIAN	3889	Temiar	suaʔ	suaʔ	133	Temiar	thin (object)	7	thin (object)/7	s u a ʔ
17035	ASLIAN	3887	Temiar	soːɹ	soːɹ	133	Temiar	thin (object)	5	thin (object)/5	s oː ɹ
#
17160	ASLIAN	3892	Jahai	ɟleʔ	ɟleʔ	134	Jahai	thorn	1	thorn/1	ɟ l e ʔ
17161	ASLIAN	3892	Kensiw	ʔiliʔ	ʔiliʔ	134	Kensiw	thorn	1	thorn/1	ʔ i l i ʔ
17162	ASLIAN	3903	MahMeri	duriɁ	duriɁ	134	Mah-Meri	thorn	2	thorn/2	d u r i Ɂ
17164	ASLIAN	3892	Semai	ɟʌɹla	ɟʌɹla	134	Semai	thorn	1	thorn/1	ɟ ʌ ɹ l a
17165	ASLIAN	3892	Semelai	ɟarla	ɟarla	134	Semelai	thorn	1	thorn/1	ɟ a r l a
17166	ASLIAN	3892	Semnam	ɟilaːʔ	ɟilaːʔ	134	Semnam	thorn	1	thorn/1	ɟ i l aː ʔ
17167	ASLIAN	3892	Temiar	ɟalaːʔ	ɟalaːʔ	134	Temiar	thorn	1	thorn/1	ɟ a l aː ʔ
#
17281	ASLIAN	3915	CheqWong	pɛt	pɛt	135	Cheq-Wong	three	1	three/1	p ɛ t
17287	ASLIAN	3924	Semai	ni	ni	135	Semai	three	a	three/a	n i
17288	ASLIAN	3915	Semelai	pɛʔ	pɛʔ	135	Semelai	three	1	three/1	p ɛ ʔ
17290	ASLIAN	3916	Temiar	neʔ	neʔ	135	Temiar	three	2	three/2	n e ʔ
17285	ASLIAN	3915	MahMeri	m̥peʔ	m̥peʔ	135	Mah-Meri	three	1	three/1	m̥ p e ʔ
#
17409	ASLIAN	3925	Kensiw	ʃeʎ siʔaʎ	ʃeʎ#siʔaʎ	136	Kensiw	to be born	1	to be born/1	ʃ e ʎ #s i ʔ a ʎ
17410	ASLIAN	3936	MahMeri	ɟadiɁ	ɟadiɁ	136	Mah-Meri	to be born	2	to be born/2	ɟ a d i Ɂ
17412	ASLIAN	3943	Semai	jos	jos	136	Semai	to be born	3	to be born/3	j o s
17413	ASLIAN	3944	Semelai	cɒh	cɒh	136	Semelai	to be born	4	to be born/4	c ɒ h
17415	ASLIAN	3945	Temiar	ɟʌnom	ɟʌnom	136	Temiar	to be born	5	to be born/5	ɟ ʌ n o m
#
17529	ASLIAN	3962	JahHut	rɛɲ	rɛɲ	137	Jah-Hut	to bite	2	to bite/2	r ɛ ɲ
17530	ASLIAN	3951	Jahai	kap	kap	137	Jahai	to bite	1	to bite/1	k a p
17531	ASLIAN	3951	Kensiw	kap	kap	137	Kensiw	to bite	1	to bite/1	k a p
17532	ASLIAN	3972	MahMeri	gɛ̤k	gɛ̤k	137	Mah-Meri	to bite	3	to bite/3	g ɛ̤ k
17533	ASLIAN	3951	Maniq	kap	kap	137	Maniq	to bite	1	to bite/1	k a p
17534	ASLIAN	3951	Semai	kap	kap	137	Semai	to bite	1	to bite/1	k a p
17535	ASLIAN	3972	Semelai	gɒɲ	gɒɲ	137	Semelai	to bite	3	to bite/3	g ɒ ɲ
17536	ASLIAN	3951	Semnam	kap	kap	137	Semnam	to bite	1	to bite/1	k a p
17537	ASLIAN	3951	Temiar	kab	kab	137	Temiar	to bite	1	to bite/1	k a b
17528	ASLIAN	3951	CheqWong	kap	kap	137	Cheq-Wong	to bite	1	to bite/1	k a p
#
17656	ASLIAN	3980	JahHut	put	put	138	Jah-Hut	to blow	1	to blow/1	p u t
17657	ASLIAN	3980	Jahai	pɨt	pɨt	138	Jahai	to blow	1	to blow/1	p ɨ t
17658	ASLIAN	3982	Jahai	pʰos	pʰos	138	Jahai	to blow	2	to blow/2	pʰ o s
17659	ASLIAN	3980	Kensiw	pət	pət	138	Kensiw	to blow	1	to blow/1	p ə t
17660	ASLIAN	3993	MahMeri	kaʔɔh	kaʔɔh	138	Mah-Meri	to blow	3	to blow/3	k a ʔ ɔ h
17661	ASLIAN	3980	Maniq	pɨt	pɨt	138	Maniq	to blow	1	to blow/1	p ɨ t
17662	ASLIAN	3982	Semai	pɔɪ	pɔɪ	138	Semai	to blow	2	to blow/2	p ɔ ɪ
17663	ASLIAN	3999	Semelai	pʰʉl	pʰʉl	138	Semelai	to blow	4	to blow/4	pʰ ʉ l
17664	ASLIAN	3980	Semnam	tpəːt	tpəːt	138	Semnam	to blow	1	to blow/1	t p əː t
17665	ASLIAN	3999	Temiar	təhoːl	təhoːl	138	Temiar	to blow	4	to blow/4	t ə h oː l
17655	ASLIAN	3980	CheqWong	pət	pət	138	Cheq-Wong	to blow	1	to blow/1	p ə t
#
17788	ASLIAN	4025	MahMeri	trek napas	trek#napas	139	Mah-Meri	to breathe/breath	3	to breathe/breath/3	t r e k # n a p a s
17789	ASLIAN	4006	Maniq	ɲkɲɛk	ɲkɲɛk	139	Maniq	to breathe/breath	1	to breathe/breath/1	ɲ k ɲ ɛ k
17790	ASLIAN	4017	Semai	pɹʌŋhʌm	pɹʌŋhʌm	139	Semai	to breathe/breath	2	to breathe/breath/2	p ɹ ʌ ŋh ʌ m
17791	ASLIAN	4017	Semelai	ʔahɔm	ʔahɔm	139	Semelai	to breathe/breath	2	to breathe/breath/2	ʔ a h ɔ m
17792	ASLIAN	4006	Semnam	nkʰɛ̃ːk	nkʰɛ̃ːk	139	Semnam	to breathe/breath	1	to breathe/breath/1	n kʰ ɛ̃ː k
17793	ASLIAN	4017	Temiar	hʌnʊm	hʌnʊm	139	Temiar	to breathe/breath	2	to breathe/breath/2	h ʌ n ʊ m
17784	ASLIAN	4006	CheqWong	hnjɨk	hnjɨk	139	Cheq-Wong	to breathe/breath	1	to breathe/breath/1	h n j ɨ k
17785	ASLIAN	4017	JahHut	tarek nəhɔm / hɔm	tarek#nəhɔm	139	Jah-Hut	to breathe/breath	2	to breathe/breath/2	t a r e k # n ə h ɔ m
#
17916	ASLIAN	4032	Jahai	ɟɨʔ	ɟɨʔ	140	Jahai	to burn (tr.)	1	to burn (tr.)/1	ɟ ɨ ʔ
17917	ASLIAN	4043	Jahai	cɔm	cɔm	140	Jahai	to burn (tr.)	2	to burn (tr.)/2	c ɔ m
17918	ASLIAN	4032	Kensiw	cɯʔ	cɯʔ	140	Kensiw	to burn (tr.)	1	to burn (tr.)/1	c ɯ ʔ
17919	ASLIAN	4054	MahMeri	tut	tut	140	Mah-Meri	to burn (tr.)	3	to burn (tr.)/3	t u t
17921	ASLIAN	4043	Semai	ɟɔp	ɟɔp	140	Semai	to burn (tr.)	2	to burn (tr.)/2	ɟ ɔ p
17922	ASLIAN	4065	Semelai	cʰɔr	cʰɔr	140	Semelai	to burn (tr.)	4	to burn (tr.)/4	cʰ ɔ r
17923	ASLIAN	4043	Semnam	coːm	coːm	140	Semnam	to burn (tr.)	2	to burn (tr.)/2	c oː m
17924	ASLIAN	4074	Temiar	gʌiɟ / guɟ	gʌiɟ	140	Temiar	to burn (tr.)	5	to burn (tr.)/5	g ʌ i ɟ
#
18176	ASLIAN	4112	JahHut	wec	wec	142	Jah-Hut	to climb/ascend	1	to climb/ascend/1	w e c
18177	ASLIAN	4151	Jahai	ciweh	ciweh	142	Jahai	to climb/ascend	45	to climb/ascend/45	c i w e h
18178	ASLIAN	4123	Kensiw	celɔj	celɔj	142	Kensiw	to climb/ascend	2	to climb/ascend/2	c e l ɔ j
18179	ASLIAN	4134	MahMeri	jal	jal	142	Mah-Meri	to climb/ascend	3	to climb/ascend/3	j a l
18181	ASLIAN	4145	Semai	cat	cat	142	Semai	to climb/ascend	4	to climb/ascend/4	c a t
18182	ASLIAN	4154	Semai	huit	huit	142	Semai	to climb/ascend	5	to climb/ascend/5	h u i t
18183	ASLIAN	4155	Semelai	jɒr	jɒr	142	Semelai	to climb/ascend	6	to climb/ascend/6	j ɒ r
18184	ASLIAN	4112	Semnam	ʔuːc	ʔuːc	142	Semnam	to climb/ascend	1	to climb/ascend/1	ʔ uː c
18185	ASLIAN	4112	Temiar	neɟoɟ / oɟ	neɟoɟ	142	Temiar	to climb/ascend	1	to climb/ascend/1	n e ɟ o ɟ
#
18312	ASLIAN	4206	Jahai	pʔak	pʔak	143	Jahai	to cook/boil	52	to cook/boil/52	p ʔ a k
18313	ASLIAN	4159	Jahai	pgoʔ	pgoʔ	143	Jahai	to cook/boil	1	to cook/boil/1	p g o ʔ
18314	ASLIAN	4166	Jahai	ʔɲcen	ʔɲcen	143	Jahai	to cook/boil	16	to cook/boil/16	ʔ ɲ c e n
18318	ASLIAN	4170	Semai	gap	gap	143	Semai	to cook/boil	2	to cook/boil/2	g a p
18319	ASLIAN	4181	Semelai	ɟraŋ	ɟraŋ	143	Semelai	to cook/boil	3	to cook/boil/3	ɟ r a ŋ
18321	ASLIAN	4170	Temiar	gap	gap	143	Temiar	to cook/boil	2	to cook/boil/2	g a p
#
18457	ASLIAN	4212	Jahai	ʔoh	ʔoh	144	Jahai	to cough	1	to cough/1	ʔ o h
18461	ASLIAN	4226	Semai	kʌhɔl	kʌhɔl	144	Semai	to cough	3	to cough/3	k ʌ h ɔ l
18463	ASLIAN	4226	Semnam	kʰɔl	kʰɔl	144	Semnam	to cough	3	to cough/3	kʰ ɔ l
18464	ASLIAN	4226	Temiar	kʌhol	kʌhol	144	Temiar	to cough	3	to cough/3	k ʌ h o l
18458	ASLIAN	4222	Kensiw	ɟəto̝h	ɟəto̝h	144	Kensiw	to cough	2	to cough/2	ɟ ə t o̝ h
#
18582	ASLIAN	4233	Jahai	ɟim	ɟim	145	Jahai	to cry/weep	1	to cry/weep/1	ɟ i m
18583	ASLIAN	4233	Kensiw	cɪbm	cɪbm	145	Kensiw	to cry/weep	1	to cry/weep/1	c ɪ b m
18584	ASLIAN	4233	MahMeri	ja̤p	ja̤p	145	Mah-Meri	to cry/weep	1	to cry/weep/1	j a̤ p
18586	ASLIAN	4233	Semai	ɟaːp	ɟaːp	145	Semai	to cry/weep	1	to cry/weep/1	ɟ aː p
18587	ASLIAN	4233	Semelai	ʔjam	ʔjam	145	Semelai	to cry/weep	1	to cry/weep/1	ʔ j a m
18588	ASLIAN	4233	Semnam	jaːm	jaːm	145	Semnam	to cry/weep	1	to cry/weep/1	j aː m
18589	ASLIAN	4233	Temiar	jaːp	jaːp	145	Temiar	to cry/weep	1	to cry/weep/1	j aː p
#
18712	ASLIAN	4272	MahMeri	cǝlǝj	cǝlǝj	146	Mah-Meri	to descend	3	to descend/3	c ǝ l ǝ j
18715	ASLIAN	4276	Semelai	pʰʉl	pʰʉl	146	Semelai	to descend	4	to descend/4	pʰ ʉ l
18716	ASLIAN	4277	Semnam	jiŋ	jiŋ	146	Semnam	to descend	5	to descend/5	j i ŋ
18717	ASLIAN	4278	Temiar	ɹik	ɹik	146	Temiar	to descend	6	to descend/6	ɹ i k
18709	ASLIAN	4251	Jahai	gɨs / gɛs	gɨs	146	Jahai	to descend	1	to descend/1	g ɨ s
18710	ASLIAN	4274	Jahai	ɟlʔɨl	ɟlʔɨl	146	Jahai	to descend	31	to descend/31	ɟ l ʔ ɨ l
18711	ASLIAN	4262	Kensiw	sa	sa	146	Kensiw	to descend	2	to descend/2	s a
18714	ASLIAN	4272	Semai	cʌlʌh	cʌlʌh	146	Semai	to descend	3	to descend/3	c ʌ l ʌ h
#
18837	ASLIAN	4295	Semai	datn	datn	147	Semai	to die	3	to die/3	d a t n
18838	ASLIAN	4282	Semelai	kʰəbəs	kʰəbəs	147	Semelai	to die	1	to die/1	kʰ ə b ə s
18831	ASLIAN	4282	CheqWong	kbɨs	kbɨs	147	Cheq-Wong	to die	1	to die/1	k b ɨ s
18832	ASLIAN	4282	JahHut	kbɨs	kbɨs	147	Jah-Hut	to die	1	to die/1	k b ɨ s
18833	ASLIAN	4282	Jahai	kbis	kbis	147	Jahai	to die	1	to die/1	k b i s
18834	ASLIAN	4282	Kensiw	gabis	gabis	147	Kensiw	to die	1	to die/1	g a b i s
18835	ASLIAN	4282	MahMeri	kəbəs	kəbəs	147	Mah-Meri	to die	1	to die/1	k ə b ə s
18836	ASLIAN	4293	Maniq	sɔʔ	sɔʔ	147	Maniq	to die	2	to die/2	s ɔ ʔ
18839	ASLIAN	4282	Semnam	kbəs	kbəs	147	Semnam	to die	1	to die/1	k b ə s
18840	ASLIAN	4282	Temiar	kəbəs	kəbəs	147	Temiar	to die	1	to die/1	k ə b ə s
#
18954	ASLIAN	4302	CheqWong	bɑj	bɑj	148	Cheq-Wong	to dig	1	to dig/1	b ɑ j
18955	ASLIAN	4313	JahHut	cwɔm	cwɔm	148	Jah-Hut	to dig	2	to dig/2	c w ɔ m
18956	ASLIAN	4302	Jahai	baj	baj	148	Jahai	to dig	1	to dig/1	b a j
18957	ASLIAN	4302	Kensiw	baj	baj	148	Kensiw	to dig	1	to dig/1	b a j
18958	ASLIAN	4323	MahMeri	kokoc	kokoc	148	Mah-Meri	to dig	3	to dig/3	k o k o c
18960	ASLIAN	4313	Semai	coʊp	coʊp	148	Semai	to dig	2	to dig/2	c o ʊ p
18961	ASLIAN	4302	Semelai	bɒj	bɒj	148	Semelai	to dig	1	to dig/1	b ɒ j
18963	ASLIAN	4333	Temiar	pʊg / puʔ	pʊg	148	Temiar	to dig	5	to dig/5	p ʊ g
18959	ASLIAN	4332	Maniq	ce	ce	148	Maniq	to dig	4	to dig/4	c e
18962	ASLIAN	4302	Semnam	baːj	baːj	148	Semnam	to dig	1	to dig/1	b aː j
#
19088	ASLIAN	4338	Jahai	jɲjɛɲ	jɲjɛɲ	149	Jahai	to dream	1	to dream/1	j ɲ j ɛ ɲ
19089	ASLIAN	4344	Kensiw	ʔipaʔ	ʔipaʔ	149	Kensiw	to dream	2	to dream/2	ʔ i p a ʔ
19092	ASLIAN	4346	Semai	mpoʊ	mpoʊ	149	Semai	to dream	4	to dream/4	m p o ʊ
19093	ASLIAN	4346	Semelai	po	po	149	Semelai	to dream	4	to dream/4	p o
19095	ASLIAN	4346	Temiar	poʔ	poʔ	149	Temiar	to dream	4	to dream/4	p o ʔ
19090	ASLIAN	4345	MahMeri	mamaj	mamaj	149	Mah-Meri	to dream	3	to dream/3	m a m a j
19094	ASLIAN	4346	Semnam	tapɔʔ	tapɔʔ	149	Semnam	to dream	4	to dream/4	t a p ɔ ʔ
#
19209	ASLIAN	4352	CheqWong	ʔuh	ʔuh	150	Cheq-Wong	to drink (water)	1	to drink (water)/1	ʔ u h
19210	ASLIAN	4352	JahHut	wəh	wəh	150	Jah-Hut	to drink (water)	1	to drink (water)/1	w ə h
19211	ASLIAN	4363	Jahai	huc	huc	150	Jahai	to drink (water)	2	to drink (water)/2	h u c
19212	ASLIAN	4374	Kensiw	buʔ	buʔ	150	Kensiw	to drink (water)	3	to drink (water)/3	b u ʔ
19213	ASLIAN	4385	MahMeri	cado	cado	150	Mah-Meri	to drink (water)	4	to drink (water)/4	c a d o
19214	ASLIAN	4374	Maniq	buʔ	buʔ	150	Maniq	to drink (water)	3	to drink (water)/3	b u ʔ
19215	ASLIAN	4386	Semai	ŋɔːt / ɲɔːʔ	ŋɔːt	150	Semai	to drink (water)	5	to drink (water)/5	ŋ ɔː t
19216	ASLIAN	4352	Semelai	ɟʔɔh	ɟʔɔh	150	Semelai	to drink (water)	1	to drink (water)/1	ɟ ʔ ɔ h
19218	ASLIAN	4387	Temiar	ʔɔːk	ʔɔːk	150	Temiar	to drink (water)	6	to drink (water)/6	ʔ ɔː k
#
19340	ASLIAN	4408	Maniq	hãw	hãw	151	Maniq	to eat	3	to eat/3	h ã w
19342	ASLIAN	4391	Semelai	ca	ca	151	Semelai	to eat	1	to eat/1	c a
19334	ASLIAN	4391	CheqWong	cəʔ	cəʔ	151	Cheq-Wong	to eat	1	to eat/1	c ə ʔ
19335	ASLIAN	4391	JahHut	caʔ	caʔ	151	Jah-Hut	to eat	1	to eat/1	c a ʔ
19336	ASLIAN	4400	Jahai	ɲɛm	ɲɛm	151	Jahai	to eat	2	to eat/2	ɲ ɛ m
19337	ASLIAN	4409	Jahai	gej	gej	151	Jahai	to eat	4	to eat/4	g e j
19338	ASLIAN	4391	Kensiw	ciʔ	ciʔ	151	Kensiw	to eat	1	to eat/1	c i ʔ
19339	ASLIAN	4391	MahMeri	naca	naca	151	Mah-Meri	to eat	1	to eat/1	n a c a
19341	ASLIAN	4391	Semai	ca	ca	151	Semai	to eat	1	to eat/1	c a
19343	ASLIAN	4409	Semnam	gɛːj	gɛːj	151	Semnam	to eat	4	to eat/4	g ɛː j
19344	ASLIAN	4391	Temiar	caːʔ	caːʔ	151	Temiar	to eat	1	to eat/1	c aː ʔ
#
19479	ASLIAN	4433	Semnam	wieːŋ	wieːŋ	152	Semnam	to extinguish/put out	3	to extinguish/put out/3	w i eː ŋ
19477	ASLIAN	4426	Semai	pʌɹlɛt	pʌɹlɛt	152	Semai	to extinguish/put out	2	to extinguish/put out/2	p ʌ ɹ l ɛ t
19478	ASLIAN	4426	Semelai	ʔlət	ʔlət	152	Semelai	to extinguish/put out	2	to extinguish/put out/2	ʔ l ə t
19480	ASLIAN	4415	Temiar	pʌd	pʌd	152	Temiar	to extinguish/put out	1	to extinguish/put out/1	p ʌ d
19473	ASLIAN	4415	Jahai	pɨt	pɨt	152	Jahai	to extinguish/put out	1	to extinguish/put out/1	p ɨ t
19474	ASLIAN	4426	Kensiw	pilit	pilit	152	Kensiw	to extinguish/put out	2	to extinguish/put out/2	p i l i t
19475	ASLIAN	4426	MahMeri	pǝlǝt	pǝlǝt	152	Mah-Meri	to extinguish/put out	2	to extinguish/put out/2	p ǝ l ǝ t
#
19606	ASLIAN	4508	Semelai	grək	grək	153	Semelai	to fall	8	to fall/8	g r ə k
19607	ASLIAN	4462	Semnam	kəl	kəl	153	Semnam	to fall	3	to fall/3	k ə l
19609	ASLIAN	4509	Temiar	kʌlɨʔ	kʌlɨʔ	153	Temiar	to fall	9	to fall/9	k ʌ l ɨ ʔ
19596	ASLIAN	4440	CheqWong	ras	ras	153	Cheq-Wong	to fall	1	to fall/1	r a s
19597	ASLIAN	4440	JahHut	crəh	crəh	153	Jah-Hut	to fall	1	to fall/1	c r ə h
19598	ASLIAN	4451	Jahai	gibal	gibal	153	Jahai	to fall	2	to fall/2	g i b a l
19599	ASLIAN	4462	Jahai	kulkil	kulkil	153	Jahai	to fall	3	to fall/3	k u l k i l
19600	ASLIAN	4440	Jahai	rɛs	rɛs	153	Jahai	to fall	1	to fall/1	r ɛ s
19601	ASLIAN	4473	Kensiw	katɔh	katɔh	153	Kensiw	to fall	4	to fall/4	k a t ɔ h
19602	ASLIAN	4440	Kensiw	hɔ̃s	hɔ̃s	153	Kensiw	to fall	1	to fall/1	h ɔ̃ s
19603	ASLIAN	4484	MahMeri	gwɔ̤c	gwɔ̤c	153	Mah-Meri	to fall	5	to fall/5	g w ɔ̤ c
19604	ASLIAN	4495	Maniq	jəmpɨh	jəmpɨh	153	Maniq	to fall	6	to fall/6	j ə m p ɨ h
19605	ASLIAN	4505	Semai	ɟuʌɹ	ɟuʌɹ	153	Semai	to fall	7	to fall/7	ɟ u ʌ ɹ
19608	ASLIAN	4440	Temiar	ɹɔh	ɹɔh	153	Temiar	to fall	1	to fall/1	ɹ ɔ h
#
19759	ASLIAN	4510	CheqWong	dəʔ	dəʔ	154	Cheq-Wong	to flee/run (away)	1	to flee/run (away)/1	d ə ʔ
19760	ASLIAN	4510	JahHut	duɁ	duɁ	154	Jah-Hut	to flee/run (away)	1	to flee/run (away)/1	d u Ɂ
19761	ASLIAN	4521	Jahai	lɔj	lɔj	154	Jahai	to flee/run (away)	2	to flee/run (away)/2	l ɔ j
19762	ASLIAN	4532	Kensiw	paŋ	paŋ	154	Kensiw	to flee/run (away)	3	to flee/run (away)/3	p a ŋ
19763	ASLIAN	4510	MahMeri	duɁ	duɁ	154	Mah-Meri	to flee/run (away)	1	to flee/run (away)/1	d u Ɂ
19765	ASLIAN	4510	Semai	dadø	dadø	154	Semai	to flee/run (away)	1	to flee/run (away)/1	d a d ø
19766	ASLIAN	4543	Semai	ɟaɹ	ɟaɹ	154	Semai	to flee/run (away)	4	to flee/run (away)/4	ɟ a ɹ
19767	ASLIAN	4554	Semelai	paloh	paloh	154	Semelai	to flee/run (away)	5	to flee/run (away)/5	p a l o h
19768	ASLIAN	4554	Semelai	brhluh	brhluh	154	Semelai	to flee/run (away)	5	to flee/run (away)/5	b rh l u h
19769	ASLIAN	4510	Semnam	deʔ	deʔ	154	Semnam	to flee/run (away)	1	to flee/run (away)/1	d e ʔ
19770	ASLIAN	4510	Temiar	dɨ / doʔ	dɨ	154	Temiar	to flee/run (away)	1	to flee/run (away)/1	d ɨ
#
19910	ASLIAN	4572	Jahai	kapɨj	kapɨj	155	Jahai	to fly	1	to fly/1	k a p ɨ j
19911	ASLIAN	4583	Jahai	halaʔ	halaʔ	155	Jahai	to fly	2	to fly/2	h a l a ʔ
19912	ASLIAN	4572	Kensiw	kapɨj	kapɨj	155	Kensiw	to fly	1	to fly/1	k a p ɨ j
19913	ASLIAN	4587	MahMeri	thiŋ	thiŋ	155	Mah-Meri	to fly	3	to fly/3	th i ŋ
19914	ASLIAN	4588	MahMeri	toc	toc	155	Mah-Meri	to fly	4	to fly/4	t o c
19916	ASLIAN	4589	Semai	hɛːkŋ / heɪʔ	hɛːkŋ	155	Semai	to fly	5	to fly/5	h ɛː k ŋ
19917	ASLIAN	4572	Semelai	pər	pər	155	Semelai	to fly	1	to fly/1	p ə r
19918	ASLIAN	4589	Semnam	hɛːŋ	hɛːŋ	155	Semnam	to fly	5	to fly/5	h ɛː ŋ
19919	ASLIAN	4589	Temiar	heːg / heːʔ	heːg	155	Temiar	to fly	5	to fly/5	h eː g
#
20037	ASLIAN	4594	Jahai	krlep	krlep	156	Jahai	to forget	1	to forget/1	k r l e p
20041	ASLIAN	4605	Semai	seɪp	seɪp	156	Semai	to forget	2	to forget/2	s e ɪ p
20043	ASLIAN	4594	Semnam	kilɛːp	kilɛːp	156	Semnam	to forget	1	to forget/1	k i l ɛː p
20044	ASLIAN	4616	Temiar	wʌl	wʌl	156	Temiar	to forget	3	to forget/3	w ʌ l
#
20171	ASLIAN	4661	Semelai	ɟon	ɟon	157	Semelai	to give	5	to give/5	ɟ o n
20162	ASLIAN	4632	CheqWong	ʔak	ʔak	157	Cheq-Wong	to give	1	to give/1	ʔ a k
20163	ASLIAN	4632	JahHut	ʔɔk	ʔɔk	157	Jah-Hut	to give	1	to give/1	ʔ ɔ k
20164	ASLIAN	4632	Jahai	ʔɛk	ʔɛk	157	Jahai	to give	1	to give/1	ʔ ɛ k
20165	ASLIAN	4632	Kensiw	ʔek	ʔek	157	Kensiw	to give	1	to give/1	ʔ e k
20166	ASLIAN	4643	MahMeri	jə̤t	jə̤t	157	Mah-Meri	to give	2	to give/2	j ə̤ t
20167	ASLIAN	4632	Maniq	ʔɛk	ʔɛk	157	Maniq	to give	1	to give/1	ʔ ɛ k
20168	ASLIAN	4632	Semai	ʔɔːk	ʔɔːk	157	Semai	to give	1	to give/1	ʔ ɔː k
20169	ASLIAN	4654	Semelai	haʔgiʔ	haʔgiʔ	157	Semelai	to give	3	to give/3	h a ʔ g i ʔ
20170	ASLIAN	4660	Semelai	turɟoʔ	turɟoʔ	157	Semelai	to give	4	to give/4	t u r ɟ o ʔ
20172	ASLIAN	4632	Semnam	ʔok	ʔok	157	Semnam	to give	1	to give/1	ʔ o k
20173	ASLIAN	4632	Temiar	ʔog	ʔog	157	Temiar	to give	1	to give/1	ʔ o g
#
